1.txt
1,1.0,0.9999999999999998,0.7776234901634255,0.9595082552947807
2,0.7776234901634255,0.9595082552947806,1.0,1.0
29.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.8159528688423108,0.9647684428095574
2,0.8159528688423108,0.9647684428095574,1.0,1.0
3.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.5977109270701045,0.870043177242221
2,0.5977109270701045,0.8700431772422211,1.0,1.0
30.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.8808408623421223,0.9651472064762174
2,0.8808408623421224,0.9651472064762174,1.0,1.0
31.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,0.9999999999999999,0.9430749850016528,0.9605741140782462
2,0.9430749850016528,0.9605741140782462,1.0,1.0
32.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.9468796275683669,0.9464196068348167
2,0.9468796275683669,0.9464196068348167,0.9999999999999999,1.0
33.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.939358212977996,0.9186765205143411
2,0.939358212977996,0.9186765205143411,1.0,0.9999999999999999
34.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9257242327200126,0.8910769519551444
2,0.9257242327200127,0.8910769519551444,1.0,1.0
35.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9191685398312088,0.8889722199160625
2,0.9191685398312088,0.8889722199160626,1.0,1.0
36.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.8599387449920729,0.9322360458195502
2,0.859938744992073,0.9322360458195503,1.0,1.0
37.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.4288939444758276,0.9381239775084562
2,0.42889394447582757,0.9381239775084561,0.9999999999999998,1.0
38.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.2768218177134914,0.9584387431664922
2,0.2768218177134914,0.9584387431664924,0.9999999999999999,1.0
39.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.35299635232441284,0.9454717295324904
2,0.35299635232441284,0.9454717295324904,0.9999999999999998,1.0
4.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.5143115784766458,0.8605080563572426
2,0.5143115784766458,0.8605080563572426,1.0,0.9999999999999998
40.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.13342803955010882,0.9199782116554617
2,0.13342803955010882,0.9199782116554617,1.0,1.0
41.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.012187902702575625,0.9035426144928311
2,0.012187902702575625,0.9035426144928312,1.0,0.9999999999999999
42.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.04292728552741069,0.8747398662912835
2,0.04292728552741069,0.8747398662912835,1.0,1.0
43.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.19393191025460307,0.8714212727967527
2,0.1939319102546031,0.8714212727967527,1.0,0.9999999999999999
44.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.3106971015450155,0.8537759449656438
2,0.3106971015450155,0.8537759449656438,1.0,1.0
45.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.37846993601380874,0.8376091881320283
2,0.3784699360138088,0.8376091881320283,0.9999999999999998,1.0
46.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.4763509352696675,0.8317171020265209
2,0.47635093526966754,0.831717102026521,0.9999999999999998,1.0
47.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.5189711615353148,0.8274965111706507
2,0.5189711615353148,0.8274965111706506,1.0,1.0
48.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.45004162140145126,0.754320277605861
2,0.4500416214014512,0.754320277605861,1.0,1.0
49.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.42019187791748863,0.6961245582229372
2,0.42019187791748863,0.6961245582229372,0.9999999999999998,0.9999999999999998
5.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.3424057857187807,0.8065767057483163
2,0.3424057857187807,0.8065767057483164,1.0,1.0
50.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,0.9999999999999999,0.5020093878988738,0.5989197902528585
2,0.5020093878988738,0.5989197902528585,1.0,1.0
51.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.545127743210862,0.6758432006904762
2,0.5451277432108619,0.6758432006904762,1.0,1.0
52.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.5328400909085136,0.6891602928004619
2,0.5328400909085137,0.6891602928004619,0.9999999999999999,1.0
53.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.7415200731797338,0.7676681511684257
2,0.7415200731797339,0.7676681511684257,0.9999999999999999,1.0
54.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.8315315262845547,0.8036609154427029
2,0.8315315262845546,0.8036609154427029,1.0,0.9999999999999998
55.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9212408107190635,0.832599893480523
2,0.9212408107190635,0.832599893480523,1.0,1.0
56.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.9590040191385556,0.8804630075724238
2,0.9590040191385555,0.8804630075724237,1.0,1.0
57.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9340199215565324,0.88764054568091
2,0.9340199215565324,0.8876405456809099,1.0,1.0
58.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.8756081776070064,0.8872109208958474
2,0.8756081776070064,0.8872109208958474,1.0,1.0
59.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.6813954950450082,0.8158105851652768
2,0.6813954950450082,0.8158105851652768,1.0,1.0
6.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.32727160243670733,0.7767624889341239
2,0.32727160243670733,0.7767624889341238,1.0,0.9999999999999999
60.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.4144030860308621,0.6751137462268958
2,0.4144030860308621,0.6751137462268959,1.0,0.9999999999999999
61.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.2298823960854663,0.6451241571977286
2,0.2298823960854663,0.6451241571977286,1.0,1.0
62.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.07594325877539172,0.5729557055362594
2,0.07594325877539172,0.5729557055362593,1.0,1.0
63.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,-0.05378582336306765,0.6907259676284954
2,-0.053785823363067656,0.6907259676284954,1.0,1.0
64.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999998,-0.08502922091247418,0.6601074520706736
2,-0.0850292209124742,0.6601074520706737,1.0,1.0
65.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999998,1.0,-0.18931077155595605,0.8259953058873287
2,-0.18931077155595602,0.8259953058873287,1.0,1.0
66.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,-0.15790798306445566,0.778518939349368
2,-0.15790798306445566,0.778518939349368,0.9999999999999998,1.0
67.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.24143378534279186,0.8157617955355434
2,0.24143378534279186,0.8157617955355434,1.0,1.0
68.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.37744475728523674,0.7905073302388728
2,0.3774447572852368,0.7905073302388727,0.9999999999999999,1.0
69.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999998,0.4805638553774087,0.4819701860184043
2,0.4805638553774087,0.48197018601840425,1.0,1.0
7.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,-0.1783480746021267,0.9063014679835817
2,-0.1783480746021267,0.9063014679835816,1.0,1.0
70.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.3716739081451803,0.2256627842715573
2,0.3716739081451803,0.2256627842715573,0.9999999999999999,0.9999999999999998
71.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.34453643288279107,-0.09551110889393088
2,0.34453643288279107,-0.09551110889393087,1.0,1.0
72.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.3406923718061929,-0.32370890517692585
2,0.34069237180619294,-0.32370890517692585,1.0,1.0
73.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.20960055281947104,-0.3833414913251097
2,0.20960055281947107,-0.38334149132510975,1.0,1.0
74.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.07486308269654471,-0.5273005096491697
2,0.07486308269654471,-0.5273005096491697,1.0,1.0
75.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.09666688407462883,-0.5375993944762761
2,0.09666688407462883,-0.537599394476276,1.0,1.0
76.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.08829860564887711,-0.48817358208309947
2,0.08829860564887711,-0.48817358208309947,1.0,0.9999999999999999
77.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,-0.04499467867538565,-0.4948356088585074
2,-0.04499467867538566,-0.49483560885850747,1.0,1.0
78.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,-0.11281687721099953,-0.5048065171361488
2,-0.11281687721099953,-0.5048065171361487,1.0,1.0
79.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999998,0.023292263366557965,-0.4187252903761329
2,0.02329226336655796,-0.4187252903761328,1.0,1.0
8.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,-0.22855922337048262,0.9708858006374563
2,-0.22855922337048265,0.9708858006374564,1.0,1.0
80.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.21562006843799755,-0.30827500018950643
2,0.21562006843799758,-0.30827500018950643,1.0,1.0
81.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.5053262345019481,-0.07479189106214418
2,0.5053262345019481,-0.07479189106214418,1.0,1.0
82.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.6503575217573965,0.37832709246129853
2,0.6503575217573965,0.37832709246129853,1.0,1.0
83.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.6885311091953906,0.5603015171363422
2,0.6885311091953907,0.5603015171363422,1.0,1.0
84.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999998,0.9999999999999998,0.7368510127064348,0.5114427180261049
2,0.7368510127064347,0.5114427180261047,1.0,0.9999999999999999
85.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.7115844662556196,0.1239713378687243
2,0.7115844662556197,0.1239713378687243,1.0,1.0
86.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.6916930164379802,-0.07412381718364043
2,0.6916930164379802,-0.07412381718364043,1.0,1.0
87.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.7488269034112395,-0.2778730352632637
2,0.7488269034112395,-0.2778730352632637,1.0,1.0
88.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.8192698077638884,0.04136409613945208
2,0.8192698077638884,0.04136409613945208,0.9999999999999999,0.9999999999999999
89.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.8619658616006661,0.1597342003204446
2,0.8619658616006662,0.1597342003204446,1.0,1.0
9.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,-0.2058278885226109,0.9809854332728839
2,-0.20582788852261089,0.9809854332728839,0.9999999999999998,1.0
90.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.8970348422020236,0.1548960892271663
2,0.8970348422020236,0.1548960892271663,1.0,1.0
91.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9391743536224665,0.33574121763582626
2,0.9391743536224664,0.33574121763582626,0.9999999999999998,1.0
92.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.9469171932166264,-0.002843878510663855
2,0.9469171932166263,-0.002843878510663855,1.0,1.0
93.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.9610362422695382,0.02657354434214699
2,0.9610362422695381,0.02657354434214699,0.9999999999999998,1.0
94.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999998,0.9999999999999998,0.9806074443065312,-0.004458975388473283
2,0.9806074443065312,-0.004458975388473282,0.9999999999999998,1.0
95.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9848118966747933,-0.015203542461625908
2,0.9848118966747934,-0.015203542461625908,1.0,1.0
96.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9851074172762551,-0.1327865096676713
2,0.985107417276255,-0.13278650966767128,1.0,1.0
97.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999998,0.9847238597577596,-0.10439456836219081
2,0.9847238597577596,-0.10439456836219081,1.0,1.0
98.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.9818574419324084,0.05406304244035076
2,0.9818574419324084,0.05406304244035076,1.0,1.0
99.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999998,0.9655535215353802,0.21059199101368128
2,0.9655535215353801,0.21059199101368128,1.0,0.9999999999999999
