1.txt
1,1.0,1.0,0.658677958748878,0.9469640811234785
2,0.658677958748878,0.9469640811234785,1.0,1.0
3.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.8139210602060631,0.8632582739742671
2,0.813921060206063,0.8632582739742672,1.0,0.9999999999999998
30.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.6522293965502611,0.9461594045700652
2,0.6522293965502611,0.9461594045700652,0.9999999999999999,1.0
31.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.6383364357059299,0.9439145390792485
2,0.6383364357059299,0.9439145390792485,1.0,1.0
32.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.636554026458096,0.9417858366251336
2,0.636554026458096,0.9417858366251335,1.0,0.9999999999999999
33.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.6435302389384664,0.938805259797935
2,0.6435302389384665,0.938805259797935,1.0,1.0
34.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.7062654233392298,0.934236611503874
2,0.7062654233392298,0.934236611503874,1.0,0.9999999999999999
35.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,0.9999999999999999,0.7835560621537438,0.9334017187615813
2,0.7835560621537438,0.9334017187615812,1.0,1.0
36.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.8466125768530814,0.93144013701846
2,0.8466125768530814,0.93144013701846,0.9999999999999999,1.0
37.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.8811933541827516,0.9295429571079792
2,0.8811933541827517,0.9295429571079793,1.0,1.0
38.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.8987943724508415,0.9270837428123511
2,0.8987943724508416,0.927083742812351,1.0,1.0
39.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9146348827120535,0.925004620114839
2,0.9146348827120535,0.925004620114839,1.0,1.0
4.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.8118506876874995,0.8606130695232391
2,0.8118506876874994,0.8606130695232389,0.9999999999999998,1.0
40.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.9166444350390567,0.9236516635060065
2,0.9166444350390567,0.9236516635060065,1.0,1.0
41.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.9167254143149236,0.9244895560947652
2,0.9167254143149237,0.9244895560947651,0.9999999999999999,1.0
42.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.9161821777665464,0.9240758209277632
2,0.9161821777665463,0.9240758209277633,1.0,1.0
43.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.9162125482657086,0.9241575236597243
2,0.9162125482657086,0.924157523659724,1.0,1.0
44.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.9159318153111952,0.9246447375714625
2,0.915931815311195,0.9246447375714625,1.0,0.9999999999999999
45.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.916038613176577,0.9248235966978451
2,0.916038613176577,0.9248235966978451,1.0,0.9999999999999999
46.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.9165682605268237,0.9250227918603141
2,0.9165682605268237,0.9250227918603141,0.9999999999999999,0.9999999999999999
47.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9141380849195084,0.926270771222481
2,0.9141380849195084,0.926270771222481,0.9999999999999999,0.9999999999999999
48.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9145992957545406,0.9274145684774054
2,0.9145992957545406,0.9274145684774054,1.0,0.9999999999999999
49.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.9145174858500613,0.9303340586388649
2,0.9145174858500613,0.9303340586388649,1.0,1.0
5.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.8102687511002169,0.8572637835686859
2,0.810268751100217,0.8572637835686859,1.0,1.0
50.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.9141940611929691,0.9335059156867255
2,0.9141940611929692,0.9335059156867256,1.0,1.0
51.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.9149569617111152,0.9360033697130348
2,0.9149569617111152,0.9360033697130348,1.0,0.9999999999999999
52.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.918356099309275,0.9408932084181636
2,0.9183560993092751,0.9408932084181636,1.0,1.0
53.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9213368871110386,0.9460988286394276
2,0.9213368871110386,0.9460988286394276,0.9999999999999999,1.0
54.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.9251511702461613,0.9504972413843749
2,0.9251511702461614,0.9504972413843747,0.9999999999999999,1.0
55.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.9300714487592915,0.9543090989458832
2,0.9300714487592915,0.9543090989458833,1.0,1.0
56.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9360019182433885,0.9582704256040542
2,0.9360019182433886,0.9582704256040543,1.0,1.0
57.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9491701459740602,0.9622494895189725
2,0.9491701459740602,0.9622494895189724,1.0,1.0
58.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9596219945459348,0.9638638089678698
2,0.9596219945459349,0.9638638089678699,1.0,1.0
59.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9655280143554019,0.9636032142257751
2,0.9655280143554019,0.963603214225775,1.0,1.0
6.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.8105262984522908,0.8585582575887011
2,0.8105262984522907,0.858558257588701,1.0,1.0
60.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.9692800098062736,0.9656914314610312
2,0.9692800098062735,0.9656914314610312,1.0,1.0
61.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9703797040549718,0.9658875655677424
2,0.9703797040549718,0.9658875655677424,0.9999999999999998,0.9999999999999999
62.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9707719522395417,0.964245541011946
2,0.9707719522395418,0.964245541011946,0.9999999999999998,1.0
63.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.9701718228594992,0.963801533166484
2,0.9701718228594992,0.9638015331664841,0.9999999999999998,1.0
64.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.9719769917389668,0.9629333104459552
2,0.9719769917389669,0.9629333104459552,1.0,0.9999999999999999
65.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9722802801314273,0.9639366304000788
2,0.9722802801314273,0.9639366304000787,1.0,1.0
66.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9710423653726302,0.9624027530828225
2,0.9710423653726302,0.9624027530828225,0.9999999999999998,0.9999999999999999
67.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.967675648006836,0.9612416176388899
2,0.967675648006836,0.96124161763889,0.9999999999999998,0.9999999999999999
68.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.9647688827267347,0.960431330484389
2,0.9647688827267347,0.960431330484389,1.0,1.0
69.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9624223066241336,0.9578826858744384
2,0.9624223066241336,0.9578826858744385,0.9999999999999999,1.0
7.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.8116040202665467,0.86097749172395
2,0.8116040202665467,0.86097749172395,0.9999999999999999,1.0
70.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.9602568852462882,0.9549557259909125
2,0.9602568852462883,0.9549557259909124,1.0,1.0
71.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9582367576248404,0.9511582214886648
2,0.9582367576248404,0.9511582214886648,0.9999999999999999,1.0
72.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9556076012513921,0.9468176831862835
2,0.9556076012513921,0.9468176831862835,1.0,1.0
73.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999998,0.9512393392488598,0.9416904820101475
2,0.9512393392488598,0.9416904820101475,1.0,1.0
74.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9473725764650903,0.9364802305541903
2,0.9473725764650903,0.9364802305541903,1.0,1.0
75.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.943063869579978,0.9311616665175168
2,0.9430638695799781,0.9311616665175166,1.0,1.0
8.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.8144333458898513,0.8666944376130848
2,0.8144333458898512,0.8666944376130847,0.9999999999999999,1.0
9.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.8193255256536908,0.8755598694323992
2,0.8193255256536908,0.8755598694323992,1.0,1.0
