1.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.7942843399262044,0.9371593892258379
2,0.7942843399262045,0.9371593892258379,1.0,1.0
3.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.8639687708282985,0.8955305306785197
2,0.8639687708282985,0.8955305306785197,1.0,1.0
30.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.7966435412952213,0.9364338745528537
2,0.7966435412952213,0.9364338745528537,0.9999999999999999,0.9999999999999999
31.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.7971028703481405,0.9352802060613101
2,0.7971028703481406,0.93528020606131,1.0,1.0
32.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.8036240797940712,0.9341806120062085
2,0.8036240797940712,0.9341806120062086,0.9999999999999999,1.0
33.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.8150693275780786,0.9338496116287845
2,0.8150693275780786,0.9338496116287845,1.0,0.9999999999999999
34.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.8446586725311872,0.9339262629728392
2,0.8446586725311871,0.9339262629728391,1.0,1.0
35.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.8847593514773697,0.9336947741985993
2,0.8847593514773697,0.9336947741985993,0.9999999999999999,0.9999999999999999
4.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.8622177559291885,0.8965663547365635
2,0.8622177559291885,0.8965663547365635,1.0,1.0
5.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.8601517332928638,0.8976746556434623
2,0.8601517332928637,0.8976746556434622,1.0,1.0
6.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999998,0.9999999999999999,0.8580111505478055,0.899184017541543
2,0.8580111505478056,0.899184017541543,1.0,1.0
7.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.8549304509637659,0.9007173648357623
2,0.8549304509637659,0.9007173648357624,1.0,1.0
8.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.8525814157707882,0.9036186428466836
2,0.8525814157707883,0.9036186428466837,1.0,1.0
9.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.8523564866714122,0.9073022408669487
2,0.8523564866714123,0.9073022408669487,1.0,1.0
