1.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
2,0.16161498789447912,-0.14878125554667837,1.0,1.0,0.6103325802477327,-0.014438814961089393,0.5068835520588121,0.5938651964257791
3,0.26699654206968243,0.7190167076655467,0.6103325802477327,-0.014438814961089393,0.9999999999999999,0.9999999999999999,0.7153517022611794,-0.23503158470606664
4,-0.0009969221020588242,-0.3062818995520712,0.5068835520588121,0.5938651964257791,0.7153517022611794,-0.23503158470606664,0.9999999999999998,1.0
45.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,0.9999999999999998,0.07525097641347422,-0.12125676557553204,0.12886353113825016,0.7160842231540114,-0.23982510654654615,-0.30540451902387544
2,0.07525097641347422,-0.12125676557553204,1.0,1.0,0.5948505953234012,-0.041357261817039644,0.4470809875812843,0.4855704945329256
3,0.12886353113825014,0.7160842231540114,0.5948505953234011,-0.04135726181703965,1.0,1.0,0.6359770967387226,-0.24729772223409324
4,-0.23982510654654615,-0.30540451902387544,0.4470809875812843,0.48557049453292567,0.6359770967387226,-0.24729772223409324,0.9999999999999998,1.0
46.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999999,0.9999999999999998,0.08770454117769351,-0.045952854564066545,0.11892059394122428,0.6817792868609083,-0.29839990878398626,-0.24675747168889964
2,0.08770454117769351,-0.045952854564066545,0.9999999999999998,1.0,0.5584036509270438,0.002638631147862744,0.3609684360700614,0.40005535488822863
3,0.1189205939412243,0.6817792868609083,0.5584036509270438,0.002638631147862744,1.0,1.0,0.587590154163673,-0.15489140611199836
4,-0.29839990878398626,-0.24675747168889967,0.36096843607006146,0.40005535488822863,0.587590154163673,-0.1548914061119984,1.0,0.9999999999999999
47.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.16580215504868095,0.060242651966304725,0.24556725787721265,0.6953358079677715,-0.20300472237792477,-0.17770334772980523
2,0.16580215504868095,0.060242651966304725,1.0,1.0,0.4500387011193301,0.053250804201891155,0.15040086278143083,0.35038447760061164
3,0.24556725787721265,0.6953358079677715,0.45003870111933014,0.053250804201891155,1.0,1.0,0.4575665552092288,-0.14393511163613895
4,-0.20300472237792477,-0.17770334772980523,0.15040086278143086,0.35038447760061164,0.45756655520922884,-0.14393511163613895,1.0,0.9999999999999999
48.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.10988262575210295,0.12539918299912778,0.23650019426192667,0.6818321265848417,-0.30036872502747664,-0.21128058652058473
