1.txt
-,1,-,2,-,3,-,4,-
1,1.0,1.0,0.431682492130479,-0.667398917491573,0.020846895465373615,0.40889099737005474,0.047814389924481865,-0.5615439458678064
2,0.431682492130479,-0.667398917491573,0.9999999999999999,1.0,0.7606698147054072,-0.15078898980264266,0.24207735042377984,0.4412415889967325
3,0.020846895465373612,0.40889099737005474,0.7606698147054071,-0.15078898980264266,1.0,1.0,0.3862332400999046,0.15575572961131412
4,0.047814389924481865,-0.5615439458678064,0.24207735042377984,0.44124158899673244,0.3862332400999047,0.15575572961131415,1.0,1.0
21.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,0.9999999999999998,0.4865605300861,-0.6563929617648921,0.04896857826510295,0.31157086354958047,0.0723232253580166,-0.5911384900340092
2,0.4865605300861,-0.656392961764892,1.0,1.0,0.7462564327032384,-0.004358964328495991,0.23018721709789935,0.49984883528153856
3,0.04896857826510295,0.3115708635495804,0.7462564327032384,-0.004358964328495991,1.0,0.9999999999999999,0.37216863820367624,0.2196951777152579
4,0.0723232253580166,-0.5911384900340092,0.23018721709789935,0.4998488352815385,0.37216863820367624,0.21969517771525787,1.0,1.0
22.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.5101170468202711,-0.645226699767839,0.09885990224425188,0.26323384183332876,0.1328239846783743,-0.546086200545104
2,0.5101170468202711,-0.645226699767839,1.0,1.0,0.7507361711342536,0.017845485947046057,0.25107836517218746,0.3869969137761026
3,0.09885990224425187,0.26323384183332876,0.7507361711342535,0.017845485947046054,1.0,0.9999999999999999,0.3916696357465862,0.25001891860218867
4,0.13282398467837433,-0.546086200545104,0.25107836517218746,0.3869969137761026,0.39166963574658625,0.25001891860218867,1.0,1.0
23.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.5491863119151944,-0.61058667684153,0.18602338389990006,0.09141889714832355,0.21508002891909953,-0.5267901931140576
2,0.5491863119151945,-0.6105866768415301,1.0,1.0,0.7293969556782375,0.09860020289618007,0.2350809594478992,0.36051271027056736
3,0.18602338389990006,0.09141889714832356,0.7293969556782374,0.09860020289618006,0.9999999999999999,1.0,0.41737382796090544,0.3047618304298512
4,0.21508002891909953,-0.5267901931140577,0.23508095944789917,0.36051271027056736,0.41737382796090544,0.3047618304298512,1.0,1.0
24.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,0.9999999999999998,0.5964541217209682,-0.590641015538134,0.3387237443528009,0.025099553383605488,0.35230033165961333,-0.4982405464010204
2,0.5964541217209682,-0.590641015538134,0.9999999999999999,1.0,0.7782993686168167,0.14199139842712116,0.30727599866145716,0.30406665597338656
3,0.33872374435280095,0.025099553383605488,0.7782993686168167,0.14199139842712116,1.0,1.0,0.4507566273049849,0.3315746535985563
4,0.35230033165961333,-0.4982405464010204,0.3072759986614572,0.3040666559733865,0.4507566273049849,0.3315746535985563,0.9999999999999998,1.0
25.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.6250725563397488,-0.4884359286873031,0.4024762141226727,-0.01099165262447473,0.43765936637232705,-0.4853939879473801
2,0.6250725563397488,-0.4884359286873032,0.9999999999999999,1.0,0.789572221151917,0.1188695436104548,0.34079528925490443,0.20238418236826788
3,0.4024762141226727,-0.01099165262447473,0.789572221151917,0.1188695436104548,1.0,1.0,0.469306967497852,0.354756566329981
4,0.4376593663723271,-0.4853939879473801,0.3407952892549044,0.20238418236826788,0.469306967497852,0.354756566329981,0.9999999999999998,0.9999999999999999
26.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.6564498870092639,-0.3681624302265155,0.4870545198808787,-0.1426903553714576,0.5049676152559518,-0.43072708182120195
2,0.6564498870092639,-0.36816243022651546,1.0,1.0,0.7822677240828452,0.16788896049715832,0.3350411392150323,0.08792576120555888
3,0.4870545198808787,-0.1426903553714576,0.7822677240828451,0.16788896049715835,1.0,1.0,0.4876262315799775,0.4465427380989944
4,0.5049676152559519,-0.43072708182120195,0.3350411392150323,0.08792576120555888,0.48762623157997753,0.4465427380989944,1.0,1.0
27.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.6956586898081516,-0.3301780545347566,0.5547706479078474,-0.17822182770529482,0.5276319169329966,-0.353318940280351
2,0.6956586898081516,-0.3301780545347566,1.0,1.0,0.763274515422221,0.0339068298414574,0.3084542955287008,0.028923421707822552
3,0.5547706479078474,-0.17822182770529482,0.763274515422221,0.0339068298414574,0.9999999999999999,1.0,0.4861872119880717,0.4641265708551515
4,0.5276319169329966,-0.353318940280351,0.3084542955287008,0.028923421707822555,0.4861872119880717,0.4641265708551515,0.9999999999999998,1.0
28.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.7007044346011071,-0.18319654373534364,0.5517780453949895,-0.08360978074662476,0.5575464069032511,-0.23392606524145523
2,0.7007044346011071,-0.18319654373534364,0.9999999999999998,1.0,0.7401129588592419,-0.08456000710627763,0.37860978538193085,-0.1696838998629563
3,0.5517780453949895,-0.08360978074662476,0.7401129588592418,-0.08456000710627763,0.9999999999999999,0.9999999999999998,0.560686926079533,0.46693120338413424
4,0.5575464069032512,-0.2339260652414552,0.37860978538193085,-0.1696838998629563,0.560686926079533,0.46693120338413424,1.0,1.0
29.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,0.9999999999999998,0.7062692091706904,0.06264279008901018,0.562633450223934,0.0011195843926870993,0.6045668147089653,-0.18807585333194168
2,0.7062692091706904,0.06264279008901018,1.0,1.0,0.6762376283500096,-0.27883036644506143,0.4855796019525614,-0.38627168724187777
3,0.562633450223934,0.0011195843926870995,0.6762376283500097,-0.27883036644506143,1.0,1.0,0.7070368269320971,0.5610438758251753
4,0.6045668147089653,-0.18807585333194168,0.48557960195256145,-0.3862716872418777,0.7070368269320972,0.5610438758251753,1.0,1.0
3.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999999,1.0,-0.40901912258008616,-0.18966467692661462,-0.7218622381493014,-0.6942517684277487,-0.49123461299099397,-0.8507889604525316
2,-0.4090191225800861,-0.1896646769266146,1.0,1.0,0.818511788426162,0.03935837123052627,-0.04586679131549275,0.4505028005267533
3,-0.7218622381493014,-0.6942517684277487,0.8185117884261619,0.03935837123052627,1.0,1.0,0.32967531284768553,0.70503343380357
4,-0.491234612990994,-0.8507889604525316,-0.04586679131549275,0.45050280052675334,0.32967531284768553,0.70503343380357,1.0,1.0
30.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999998,0.9999999999999999,0.699301296925777,0.12637480743146257,0.553194776020506,0.0014235334252041703,0.6507789462123613,-0.07058522012500604
2,0.699301296925777,0.12637480743146257,1.0,1.0,0.5977406552506606,-0.4370137762509724,0.5815360015788722,-0.5842757249681819
3,0.5531947760205059,0.00142353342520417,0.5977406552506606,-0.4370137762509724,1.0,1.0,0.8615594997086311,0.6890652054312986
4,0.6507789462123613,-0.07058522012500605,0.5815360015788722,-0.584275724968182,0.8615594997086311,0.6890652054312986,0.9999999999999998,0.9999999999999999
31.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.7526556940304923,0.12870616258737308,0.6309614986275374,0.035544653184125335,0.6845743073772383,-0.1011108786235782
2,0.7526556940304923,0.12870616258737308,0.9999999999999999,1.0,0.47542072046195716,-0.4926880444138683,0.5149761930428112,-0.6122183082538273
3,0.6309614986275374,0.03554465318412534,0.4754207204619571,-0.4926880444138683,0.9999999999999998,1.0,0.8550784516840999,0.758409142240577
4,0.6845743073772383,-0.10111087862357819,0.5149761930428112,-0.6122183082538273,0.8550784516840998,0.7584091422405771,1.0,1.0
32.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.8066601508410034,0.031097691143246353,0.6038350059135447,0.14292049860550957,0.6542577623836668,-0.04979285637313252
2,0.8066601508410033,0.03109769114324635,0.9999999999999999,1.0,0.37534361273425154,-0.5064912523414412,0.36513657742105404,-0.6152175805638708
3,0.6038350059135447,0.1429204986055096,0.3753436127342515,-0.5064912523414412,1.0,0.9999999999999999,0.8359601316401221,0.8085287537545339
4,0.6542577623836667,-0.049792856373132514,0.36513657742105404,-0.6152175805638708,0.8359601316401222,0.808528753754534,0.9999999999999998,0.9999999999999999
33.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.7997920765661591,-0.037125128626443106,0.5021743842076446,0.16295816286549925,0.5213269311344738,0.005092526737940146
2,0.7997920765661591,-0.037125128626443106,0.9999999999999999,1.0,0.26453022232496226,-0.5332056690451817,0.2151155271645786,-0.6194507014088716
3,0.5021743842076446,0.16295816286549925,0.26453022232496226,-0.5332056690451817,1.0,1.0,0.7640061694110136,0.8460293085555958
4,0.5213269311344739,0.005092526737940145,0.2151155271645786,-0.6194507014088716,0.7640061694110135,0.8460293085555957,1.0,1.0
4.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,-0.3658149840197168,-0.2584533989512012,-0.6903703738400798,-0.6180763275207994,-0.5269688796241316,-0.833799067666706
2,-0.3658149840197168,-0.2584533989512012,1.0,0.9999999999999999,0.8375816289395632,0.24223846376924726,-0.06387131047052823,0.5732757625943011
3,-0.6903703738400797,-0.6180763275207994,0.8375816289395632,0.2422384637692473,1.0,1.0,0.24939620784179792,0.6741747276613247
4,-0.5269688796241317,-0.833799067666706,-0.06387131047052821,0.5732757625943011,0.24939620784179792,0.6741747276613247,1.0,1.0
5.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,-0.34971272374563006,-0.32978307699289067,-0.6753499044551091,-0.5673401059524595,-0.5626294988076825,-0.7947647419321646
2,-0.34971272374563006,-0.32978307699289067,1.0,1.0,0.8391816172878355,0.35512424116022273,-0.07350929692877103,0.6638893909600689
3,-0.675349904455109,-0.5673401059524595,0.8391816172878356,0.35512424116022273,1.0,1.0,0.2482914684970833,0.6854950390824298
4,-0.5626294988076825,-0.7947647419321646,-0.07350929692877103,0.6638893909600689,0.24829146849708333,0.6854950390824298,1.0,0.9999999999999999
6.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,-0.37238104373672926,-0.3810076721377025,-0.687311652409475,-0.4157814390913667,-0.6222496477860665,-0.7420824487240546
2,-0.37238104373672926,-0.3810076721377025,1.0,1.0,0.845926586822234,0.4724861155626133,0.038060395876005945,0.7343907725830956
3,-0.6873116524094749,-0.41578143909136667,0.8459265868222341,0.4724861155626132,1.0,1.0,0.32743913974060107,0.6820524842593574
4,-0.6222496477860666,-0.7420824487240545,0.038060395876005945,0.7343907725830956,0.32743913974060107,0.6820524842593574,1.0,1.0
7.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999999,0.9999999999999998,-0.3381790057130812,-0.4432098282176475,-0.6931703356537852,-0.2670775419412739,-0.5832480499826072,-0.6773965033460853
2,-0.3381790057130812,-0.44320982821764754,1.0,1.0,0.7916453941618206,0.4415453421200223,0.16034218741548942,0.7394176859766999
3,-0.6931703356537852,-0.267077541941274,0.7916453941618207,0.44154534212002233,1.0,1.0,0.3382873145428756,0.6786441345259876
4,-0.5832480499826072,-0.6773965033460854,0.16034218741548945,0.7394176859767,0.3382873145428756,0.6786441345259876,0.9999999999999999,1.0
8.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999999,1.0,-0.2986932765226885,-0.47747565167236056,-0.6663667173257133,-0.193842065792574,-0.43112647026154227,-0.5898839988345311
2,-0.29869327652268846,-0.47747565167236056,1.0,1.0,0.7660211676431716,0.4331029659187481,0.11255463013279704,0.757122263233146
3,-0.6663667173257133,-0.19384206579257396,0.7660211676431716,0.43310296591874814,0.9999999999999999,1.0,0.29232553178438253,0.6816300225756807
4,-0.4311264702615423,-0.5898839988345311,0.11255463013279704,0.7571222632331461,0.29232553178438253,0.6816300225756807,0.9999999999999999,1.0
9.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,-0.23041522779714343,-0.5495043818158106,-0.6621227469735673,-0.060715442942239,-0.3581402840110907,-0.4729936929396788
2,-0.2304152277971434,-0.5495043818158106,1.0,0.9999999999999999,0.7101064159679172,0.40373151227526843,0.026627138437797872,0.7180542522523577
3,-0.6621227469735673,-0.060715442942239,0.7101064159679172,0.4037315122752685,1.0,1.0,0.20317105799728072,0.7013596578427417
4,-0.3581402840110907,-0.47299369293967874,0.026627138437797872,0.7180542522523577,0.2031710579972807,0.7013596578427417,1.0,1.0
