1.txt
-,1,-,2,-,3,-,4,-
1,1.0,1.0,0.6424260984860528,0.6355672136100724,0.8034069134374896,0.6664899828466453,0.7794962070667638,0.6055250158273237
2,0.6424260984860528,0.6355672136100723,1.0,1.0,0.8038261053026003,0.9788195386464333,0.8208966608042765,0.9901606433949662
3,0.8034069134374896,0.6664899828466453,0.8038261053026005,0.9788195386464333,1.0,1.0,0.9233985893558662,0.9831784598909119
4,0.7794962070667639,0.6055250158273238,0.8208966608042766,0.9901606433949663,0.9233985893558662,0.9831784598909118,0.9999999999999998,1.0
13.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.6090416068943931,0.5961522366742286,0.7850171804671875,0.6297908078536039,0.757501421326388,0.5706076583094575
2,0.6090416068943931,0.5961522366742286,1.0,1.0,0.7831815474797535,0.9772653156063221,0.8000268591313948,0.9905956247722177
3,0.7850171804671874,0.629790807853604,0.7831815474797535,0.9772653156063221,1.0,0.9999999999999999,0.9171144838479853,0.9833514409179943
4,0.757501421326388,0.5706076583094575,0.8000268591313948,0.9905956247722177,0.9171144838479853,0.9833514409179943,0.9999999999999998,1.0
14.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.5743203625359684,0.5506153149871837,0.7529414910662101,0.5869374604899401,0.7018296509062046,0.5274914115644058
2,0.5743203625359684,0.5506153149871837,1.0,1.0,0.7715563733596975,0.9751488556309674,0.7897359824510573,0.9896693491127073
3,0.7529414910662101,0.5869374604899401,0.7715563733596975,0.9751488556309674,1.0,0.9999999999999999,0.9085794431198351,0.9828422090083959
4,0.7018296509062046,0.5274914115644058,0.7897359824510571,0.9896693491127073,0.9085794431198351,0.9828422090083959,1.0,1.0
15.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.5448901016414899,0.5014282700832203,0.7368417333460073,0.540862583103983,0.6552410471644966,0.479217131189194
2,0.5448901016414899,0.5014282700832203,1.0,1.0,0.7611994365812739,0.9730891698847545,0.7746428642931728,0.9882501122490631
3,0.7368417333460073,0.540862583103983,0.7611994365812738,0.9730891698847546,1.0,1.0,0.8983754632697079,0.9816560665539792
4,0.6552410471644966,0.479217131189194,0.7746428642931728,0.988250112249063,0.898375463269708,0.9816560665539793,1.0,1.0
16.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.4939843733217673,0.4446848747065573,0.7160805077984306,0.4869322170929018,0.602695204645566,0.42402792964126945
2,0.4939843733217673,0.4446848747065574,1.0,1.0,0.7445087237043772,0.9703220438101752,0.7487961904005666,0.9868418021143525
3,0.7160805077984306,0.4869322170929018,0.7445087237043772,0.9703220438101752,1.0,1.0,0.8859768440803802,0.980738638973535
4,0.602695204645566,0.4240279296412694,0.7487961904005666,0.9868418021143525,0.8859768440803802,0.9807386389735351,1.0,1.0
17.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.44336748354711025,0.37643951424969024,0.6876611574965965,0.418548180737451,0.569296525839589,0.3540693362877106
2,0.4433674835471102,0.3764395142496903,0.9999999999999999,1.0,0.7209603064762533,0.9667940447539637,0.7278355928887239,0.9852233689405242
3,0.6876611574965965,0.418548180737451,0.7209603064762534,0.9667940447539636,1.0,1.0,0.8782380373866702,0.9804691558853603
4,0.569296525839589,0.35406933628771065,0.7278355928887239,0.9852233689405243,0.8782380373866702,0.9804691558853603,0.9999999999999999,0.9999999999999999
18.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.403926699822244,0.30600329164213697,0.671196602922633,0.34731252207422075,0.534194991290068,0.2709978109400434
2,0.403926699822244,0.30600329164213697,1.0,1.0,0.7036179304383249,0.9626961123044416,0.6958283993348368,0.9816800427962146
3,0.671196602922633,0.3473125220742207,0.7036179304383249,0.9626961123044416,1.0,1.0,0.8775344493846885,0.9763046341923236
4,0.534194991290068,0.2709978109400434,0.6958283993348368,0.9816800427962146,0.8775344493846884,0.9763046341923235,0.9999999999999999,0.9999999999999999
19.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.33585828248238453,0.2182816615159975,0.6404646509501613,0.2542322654553639,0.48434125201176825,0.17542909242113386
2,0.33585828248238453,0.21828166151599754,1.0,1.0,0.6788600087588162,0.9557601388851947,0.6653664035422071,0.9776003786957518
3,0.6404646509501613,0.2542322654553639,0.6788600087588164,0.9557601388851946,1.0,0.9999999999999998,0.8666900322864067,0.973600257300359
4,0.4843412520117683,0.17542909242113386,0.6653664035422071,0.9776003786957519,0.8666900322864066,0.973600257300359,1.0,1.0
2.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.8356488740724147,0.5712998666230477,0.8655820863849599,0.5976804769162245,0.8324011278365506,0.5068206573973524
2,0.8356488740724147,0.5712998666230477,1.0,0.9999999999999998,0.913627906146635,0.9741310927935718,0.9076369676350424,0.9885773115579768
3,0.8655820863849599,0.5976804769162245,0.9136279061466351,0.9741310927935718,0.9999999999999999,0.9999999999999998,0.9605862670539697,0.9808535078922703
4,0.8324011278365506,0.5068206573973524,0.9076369676350425,0.9885773115579768,0.9605862670539697,0.9808535078922703,1.0,0.9999999999999999
20.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.282594935387844,0.13761938554128986,0.5941062342915113,0.16319955937457972,0.4064254918630118,0.07323635155967954
2,0.2825949353878441,0.13761938554128986,1.0,1.0,0.6417462945159652,0.9477179091936886,0.6163414933342737,0.969201328266135
3,0.5941062342915113,0.1631995593745797,0.6417462945159652,0.9477179091936886,1.0,1.0,0.8543684487761146,0.9669492103649087
4,0.40642549186301175,0.07323635155967953,0.6163414933342737,0.9692013282661351,0.8543684487761146,0.9669492103649086,1.0,0.9999999999999998
21.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.23648393250037344,0.06788051836547998,0.5730059674318673,0.08936702819248574,0.3708751242685696,-0.03238971875080822
2,0.23648393250037344,0.06788051836547998,1.0,0.9999999999999998,0.6122609155824508,0.9362046864322138,0.574357843728867,0.9561938135445845
3,0.5730059674318674,0.08936702819248574,0.6122609155824507,0.9362046864322139,1.0,0.9999999999999999,0.8450687099836576,0.9451565344627147
4,0.37087512426856967,-0.03238971875080822,0.574357843728867,0.9561938135445845,0.8450687099836577,0.9451565344627146,0.9999999999999999,1.0
22.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.24784195247733334,0.013343125582996827,0.552114866146055,0.03669543505473223,0.32335587450557973,-0.13199483672396325
2,0.24784195247733334,0.013343125582996827,0.9999999999999999,0.9999999999999999,0.5823905783537494,0.9124208512638912,0.5221227861314006,0.9303437648864559
3,0.552114866146055,0.03669543505473223,0.5823905783537493,0.9124208512638912,0.9999999999999999,1.0,0.8304246153771717,0.902801723569732
4,0.3233558745055797,-0.13199483672396325,0.5221227861314007,0.9303437648864558,0.8304246153771716,0.902801723569732,1.0,0.9999999999999999
23.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.25246756151533395,-0.02025815824620808,0.5606430130262061,0.003536590188834706,0.31369505227123856,-0.22193382063494893
2,0.25246756151533395,-0.02025815824620808,0.9999999999999999,0.9999999999999999,0.5277607302194545,0.8763897638056877,0.4810956900595332,0.878886706784389
3,0.5606430130262061,0.0035365901888347057,0.5277607302194546,0.8763897638056877,1.0,0.9999999999999998,0.8246345761387439,0.8386130465689231
4,0.31369505227123856,-0.22193382063494893,0.48109569005953323,0.8788867067843891,0.8246345761387439,0.8386130465689232,0.9999999999999999,0.9999999999999998
24.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.29717474546204026,-0.01691455317557855,0.564776375886897,0.00412490921184994,0.3041899947932478,-0.3009807226648549
2,0.29717474546204026,-0.016914553175578554,0.9999999999999998,1.0,0.4881401598884401,0.8211754052074275,0.39496656622329046,0.7706109219463181
3,0.5647763758868969,0.00412490921184994,0.48814015988844006,0.8211754052074276,1.0,1.0,0.8141836336257169,0.7141184837041514
4,0.3041899947932479,-0.3009807226648549,0.39496656622329046,0.7706109219463181,0.8141836336257169,0.7141184837041513,1.0,1.0
25.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.3075300557709339,-0.005828324413560422,0.5398597680990442,0.019289280387223048,0.2728767235284881,-0.3920105270714838
2,0.3075300557709339,-0.005828324413560422,1.0,1.0,0.4332307547357128,0.7441581387795666,0.3557593925990756,0.5850429922713488
3,0.5398597680990441,0.019289280387223044,0.4332307547357128,0.7441581387795666,0.9999999999999998,1.0,0.8101233161403665,0.455340617134474
4,0.27287672352848813,-0.39201052707148376,0.3557593925990755,0.5850429922713488,0.8101233161403665,0.455340617134474,1.0,1.0
26.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.2994800913242121,0.06057225979976333,0.5091093383776901,0.09144315959152159,0.22053146758627828,-0.44274280949727557
2,0.2994800913242121,0.06057225979976332,0.9999999999999998,1.0,0.3487868693696605,0.6366090764912502,0.29317597557545233,0.24429307755458515
3,0.5091093383776901,0.09144315959152159,0.3487868693696605,0.6366090764912502,0.9999999999999998,1.0,0.7992785330331059,0.07272663226784648
4,0.2205314675862783,-0.44274280949727557,0.29317597557545233,0.24429307755458518,0.7992785330331058,0.07272663226784647,0.9999999999999999,1.0
3.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999998,0.9999999999999998,0.8141334287398078,0.5751009266602575,0.8757445859266794,0.6139689720182803,0.8643363754279881,0.5163449416082366
2,0.8141334287398078,0.5751009266602575,1.0,1.0,0.9027817772453514,0.9788798709445945,0.9064831509857862,0.9905220379262433
3,0.8757445859266794,0.6139689720182802,0.9027817772453514,0.9788798709445945,1.0,1.0,0.9633083827347093,0.9809635249972947
4,0.864336375427988,0.5163449416082366,0.9064831509857862,0.9905220379262433,0.9633083827347094,0.9809635249972947,1.0,1.0
4.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.7957974933827193,0.5826307082433072,0.8746568897901985,0.6305652203115446,0.8671804144500306,0.5269782847905068
2,0.7957974933827192,0.5826307082433071,1.0,1.0,0.8866416280753984,0.9807783287836428,0.896970750956219,0.9909633906438325
3,0.8746568897901984,0.6305652203115446,0.8866416280753983,0.9807783287836428,1.0,1.0,0.9619975213686187,0.981007730357505
4,0.8671804144500305,0.5269782847905068,0.8969707509562191,0.9909633906438325,0.9619975213686188,0.981007730357505,1.0,1.0
5.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.7803530580639851,0.5942000678964965,0.875670078193824,0.6478953474188811,0.8692176773958945,0.5405533962161789
2,0.7803530580639851,0.5942000678964966,0.9999999999999998,0.9999999999999999,0.8819499022043151,0.9807297451624432,0.8942977063265236,0.9909565253467858
3,0.875670078193824,0.6478953474188811,0.881949902204315,0.9807297451624432,1.0,1.0,0.9610826708213319,0.9804051724458908
4,0.8692176773958945,0.5405533962161788,0.8942977063265235,0.9909565253467858,0.9610826708213319,0.9804051724458909,1.0,1.0
6.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.7720789833292466,0.6067181715541713,0.871808586695448,0.660377144540452,0.8632390385373931,0.5533131061587203
2,0.7720789833292466,0.6067181715541713,1.0,1.0,0.8784419157908313,0.9796505623230913,0.8890658686676337,0.9904973645852195
3,0.8718085866954479,0.660377144540452,0.8784419157908313,0.9796505623230914,0.9999999999999998,1.0,0.9600252505322799,0.9797958477005503
4,0.8632390385373931,0.5533131061587204,0.8890658686676337,0.9904973645852195,0.9600252505322799,0.9797958477005503,0.9999999999999999,1.0
7.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,0.9999999999999998,0.7506620755248156,0.6220667983979893,0.8666717470605957,0.6768557458610853,0.8575661225942661,0.5719291410763164
2,0.7506620755248157,0.6220667983979893,1.0,1.0,0.8673616827983284,0.978091033445102,0.8757243826255183,0.9906299687443118
3,0.8666717470605956,0.6768557458610853,0.8673616827983284,0.9780910334451018,1.0,0.9999999999999999,0.9593957433963269,0.9781620618931973
4,0.8575661225942662,0.5719291410763164,0.8757243826255185,0.9906299687443118,0.9593957433963269,0.9781620618931972,1.0,0.9999999999999999
8.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.7443764474301073,0.6352536979603723,0.8680487723592134,0.6868795248813783,0.8628003182889902,0.5872173989555477
2,0.7443764474301073,0.6352536979603722,1.0,1.0,0.8573945152875874,0.9774804292068838,0.8625239893158604,0.9906849713040645
3,0.8680487723592135,0.6868795248813783,0.8573945152875874,0.9774804292068838,1.0,1.0,0.958411271636818,0.9782328402082665
4,0.8628003182889903,0.5872173989555476,0.8625239893158604,0.9906849713040646,0.9584112716368182,0.9782328402082665,1.0,1.0
9.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.7193435732011447,0.6520527186142201,0.8504405098775396,0.6962328362281089,0.8462417143856764,0.6074051652901985
2,0.7193435732011447,0.65205271861422,1.0,0.9999999999999999,0.8447441551047721,0.977701842990569,0.8513786287351222,0.9908645370609083
3,0.8504405098775395,0.6962328362281088,0.8447441551047721,0.977701842990569,1.0,1.0,0.9552129431856126,0.9798352818722496
4,0.8462417143856764,0.6074051652901985,0.8513786287351223,0.9908645370609083,0.9552129431856126,0.9798352818722496,1.0,1.0
